,,,Date,,,Age group,,,Incidence,,Confidence Interval,,,,,,,,,,,,,,,,
YW,Algeria,Algeria,2016,2016,M,5,9,,67.81,,66.52,69.09,4%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2016,2016,M,10,14,,37.55,,36.18,38.91,8%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M,0,4,,20.27,,18.81,21.72,15%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M,5,9,,34.05,,32.74,35.35,8%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M,10,14,,54.69,,53.3,56.06,5%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M,0,4,,33.17,,31.71,34.62,9%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M,5,9,,39.67,,36.85,42.48,15%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M,10,14,,47.19,,45.79,48.59,6%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M,0,4,,32.33,,30.9,33.75,9%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M,5,9,,46.22,,44.93,47.5,6%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M,10,14,,43.99,,42.61,45.72,7%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2015,F,0,4,,29.06,,27.69,30.42,10%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2015,F,5,9,,25.15,,23.9,26.39,10%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2015,F,10,14,,27.94,,26.6,29.27,10%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2016,2016,F,0,4,,26.2,,24.81,27.58,11%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2016,2016,F,5,9,,61.05,,59.79,62.3,4%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2016,2016,F,10,14,,25.79,,24.45,27.09,11%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,F,0,4,,29.35,,27.95,30.75,10%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,F,5,9,,59.27,,57.99,60.54,4%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2017,2017,F,10,14,,41.74,,40.37,43.07,7%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,F,0,4,,34.2,,32.77,35.62,9%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,F,5,9,,27.62,,26.32,28.91,10%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2018,2018,F,10,14,,54.7,,53.31,56.08,5%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,F,0,4,,29.7,,28.36,31.03,9%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,F,5,9,,43.27,,42,44.53,6%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2018,F,10,14,,37.54,,36.17,38.9,8%,,,Khater 2020,,,,,,,,,,,
YW,Algeria,Algeria,2015,2015,M+F,0,4,,41.91,,39.93,43.88,10%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2015,2015,M+F,5,9,,34.45,,32.66,36.23,11%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2015,2015,M+F,10,14,,32.71,,30.82,34.59,12%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2016,2016,M+F,0,4,,23.82,,21.85,25.78,18%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2016,2016,M+F,5,9,,64.5,,62.7,66.29,6%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2016,2016,M+F,10,14,,31.76,,29.83,33.68,13%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M+F,0,4,,25.05,,23.05,27.04,17%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M+F,5,9,,46.39,,44.55,48.22,8%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2017,2017,M+F,10,14,,48.31,,46.36,50.25,8%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M+F,0,4,,33.68,,31.65,35.7,13%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M+F,5,9,,33.78,,31.93,35.62,12%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2018,2018,M+F,10,14,,50.89,,48.92,52.85,8%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M+F,0,4,,31.11,,29.12,33.09,14%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M+F,5,9,,44.78,,42.96,46.59,8%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Algeria,Algeria,2015,2018,M+F,10,14,,40.92,,38.97,42.86,10%,,,Khater 2020,,Average of boys and girls,,,,,,,,,
YW,Antigua and Barbuda - Antigua,Antigua and Barbuda,1989,1993,M+F,0,19,4,3.45,,0.94,8.84,840%,,,,,,,,,,,,,,
YW,Barbados,Barbados,1989,1993,M+F,0,19,11,2.57,,1.28,4.6,259%,,,,,,,,,,,,,,
YW,Dominica,NO MATCH,1989,1993,M+F,0,19,8,5.11,,2.2,10.06,357%,,,,,,,,,,,,,,
YW,St Croix,NO MATCH,1989,1993,M+F,0,19,8,10.09,,4.35,19.89,357%,,,,,,,,,,,,,,
YW,St Kitts,NO MATCH,1989,1993,M+F,0,19,,,,,,#DIV/0!,,,,,,,,,,,,,,
YW,St Thomas,NO MATCH,1989,1993,M+F,0,19,6,6.34,,2.64,15.7,495%,,,,,,,,,,,,,,
YW,Tortola,NO MATCH,1989,1993,M+F,0,19,1,3.81,,0.1,21.21,21110%,,,,,,,,,,,,,,
YW,Argentina - Avellaneda,Argentina,1990,1996,M,0,14,,5.3,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Cordoba,Argentina,1991,1992,M,0,14,,6.2,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Corrientes,Argentina,1992,1999,M,0,14,,4.7,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Tierra del Fuego,Argentina,1993,1996,M,0,14,,14.2,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Avellaneda,Argentina,1990,1996,F,0,14,,7.2,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Cordoba,Argentina,1991,1992,F,0,14,,7.9,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Corrientes,Argentina,1992,1999,F,0,14,,8.5,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Tierra del Fuego,Argentina,1993,1996,F,0,14,,6.3,,,,#DIV/0!,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Avellaneda,Argentina,1990,1996,M+F,0,14,,6.3,,5.7,11.1,95%,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Cordoba,Argentina,1991,1992,M+F,0,14,,7,,5.2,9.3,79%,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Corrientes,Argentina,1992,1999,M+F,0,14,,6.6,,5,8.7,74%,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Argentina - Tierra del Fuego,Argentina,1993,1996,M+F,0,14,,10.3,,5.5,18.5,236%,,,DIAMOND (2006),,"Rates <14y  is an average of 0-4, 5-9 and 10-14y rates for each gender.  Paper only has average of 0-14y/o.",,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M,0,4,,6.3,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M,5,9,,9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M,10,14,,13.9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,F,0,4,,5.5,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,F,5,9,,10.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,F,10,14,,11.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M+F,0,4,,5.9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M+F,5,9,,9.6,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Bulgaria,Bulgaria,1990,1999,M+F,10,14,,12.6,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M,0,4,,3.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M,5,9,,6.1,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M,10,14,,7.6,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,F,0,4,,3.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,F,5,9,,12,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,F,10,14,,8.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M+F,0,4,,3.3,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M+F,5,9,,9.1,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Argentina,Argentina,1990,1999,M+F,10,14,,7.9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M,0,4,,1,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M,5,9,,1.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M,10,14,,2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,F,0,4,,0.8,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,F,5,9,,1.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,F,10,14,,1.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M+F,0,4,,0.9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M+F,5,9,,1.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Colombia,Colombia,1990,1999,M+F,10,14,,1.6,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M,0,4,,0.9,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M,5,9,,2.4,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M,10,14,,3.1,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,F,0,4,,1.3,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,F,5,9,,3,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,F,10,14,,3.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M+F,0,4,,1.1,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M+F,5,9,,2.7,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Cuba,Cuba,1990,1999,M+F,10,14,,3.2,,,,#DIV/0!,,,DIAMOND (2006) - Extra Table 2 (supplied bu authors).,,Age-specific data.,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,M,0,4,,6.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,M,5,9,,8.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,M,10,14,,10.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,M,0,4,,7.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,M,5,9,,11.3,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,M,10,14,,15.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,M,0,4,,14.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,M,5,9,,17.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,M,10,14,,19.7,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,M,0,4,,13.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,M,5,9,,22,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,M,10,14,,25.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,M,0,4,,16,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,M,5,9,,24.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,M,10,14,,27.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,F,0,4,,4.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,F,5,9,,9.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,F,10,14,,11.9,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,F,0,4,,6.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,F,5,9,,12.7,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,F,10,14,,15.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,F,0,4,,12.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,F,5,9,,20.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,F,10,14,,18.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,F,0,4,,12.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,F,5,9,,22.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,F,10,14,,20.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,F,0,4,,13.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,F,5,9,,24.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,F,10,14,,25.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Czechia,Czech Republic,1989,1993,M+F,0,14,,8.5,,,,#DIV/0!,,0.3,Patterson (2019),,,,,,,,,,,
YW,Czechia,Czech Republic,1994,1998,M+F,0,14,,11.5,,,,#DIV/0!,,0.4,Patterson (2019),,,,,,,,,,,
YW,Czechia,Czech Republic,1999,2003,M+F,0,14,,17.1,,,,#DIV/0!,,0.5,Patterson (2019),,,,,,,,,,,
YW,Czechia,Czech Republic,2004,2008,M+F,0,14,,19.3,,,,#DIV/0!,,0.5,Patterson (2019),,,,,,,,,,,
YW,Czechia,Czech Republic,2009,2013,M+F,0,14,,21.8,,,,#DIV/0!,,0.5,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,M,0,4,,9.9,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,M,5,9,,18.7,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,M,10,14,,27.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,M,0,4,,10.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,M,5,9,,14.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,M,10,14,,18.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,M,0,4,,11.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,M,5,9,,22.9,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,M,10,14,,34.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,M,0,4,,14.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,M,5,9,,23.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,M,10,14,,38.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,M,0,4,,16.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,M,5,9,,28.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,M,10,14,,37.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,,0,4,,6.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,,5,9,,17.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,,10,14,,22,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,,0,4,,12.2,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,,5,9,,17.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,,10,14,,24.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,,0,4,,14.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,,5,9,,23.9,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,,10,14,,28.4,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,,0,4,,14.1,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,,5,9,,26.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,,10,14,,34,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,,0,4,,12.6,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,,5,9,,30.5,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,,10,14,,36.8,,,,#DIV/0!,,,Patterson (2019) - ESM Table 2,,,,,,,,,,,
YW,Denmark,Denmark,1989,1993,M+F,0,14,,17,,,,#DIV/0!,,1.2,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,1994,1998,M+F,0,14,,16.3,,,,#DIV/0!,,1.2,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,1999,2003,M+F,0,14,,22.5,,,,#DIV/0!,,0.7,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,2004,2008,M+F,0,14,,25.2,,,,#DIV/0!,,0.7,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,2009,2013,M+F,0,14,,27,,,,#DIV/0!,,0.7,Patterson (2019),,,,,,,,,,,
YW,Denmark,Denmark,1989,1989,M,0,14,22,18.7,,11.7,28.4,143%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1990,1990,M,0,14,25,21.4,,13.9,31.7,128%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1991,1991,M,0,14,23,19.8,,12.5,29.8,138%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1992,1992,M,0,14,22,19,,11.9,28.8,142%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1993,1993,M,0,14,21,18,,11.9,27.5,131%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1989,1989,F,0,14,22,19.5,,12.2,29.5,142%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1990,1990,F,0,14,22,19.7,,12.3,29.8,142%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1991,1991,F,0,14,15,13.5,,7.6,22.4,195%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1992,1992,F,0,14,12,10.8,,5.6,19,239%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1993,1993,F,0,14,17,15.3,,8.9,24.5,175%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1989,1989,M+F,0,14,44,18.6,,13.5,25,85%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1990,1990,M+F,0,14,47,19.8,,14.6,26.4,81%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1991,1991,M+F,0,14,38,16.6,,11.7,22.7,94%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1992,1992,M+F,0,14,34,14.9,,10.3,20.3,97%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1993,1993,M+F,0,14,38,16.9,,11.9,23.1,94%,,,Swendsen (1996),,,,,,,,,,,
YW,Denmark,Denmark,1970,1976,M,0,14,,14.6,,,,#DIV/0!,,,Svensson (2002),,,,,,,,,,,
